Website Link,Original Bushing Information - Original Bushing Manufacturer,Original Bushing Information - Catalog Number
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214124,PCORE Electric,B-08912332770
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214116,PCORE Electric,B-08912336070
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214112,PCORE Electric,B-08912335570
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214108,PCORE Electric,B-08912324970
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214106,PCORE Electric,B-08912319170
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214104,PCORE Electric,B-08912314070
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214102,PCORE Electric,B-08912326970
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214100,PCORE Electric,B-08912327070
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214096,PCORE Electric,B-08912311470
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214094,PCORE Electric,B-0891231070
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214092,PCORE Electric,B-08912331170
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214090,PCORE Electric,B-08912329170
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214088,PCORE Electric,B-08912327870
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214086,PCORE Electric,B-08912316670
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214084,PCORE Electric,B-08912314370
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214080,PCORE Electric,B-089121656970
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214076,PCORE Electric,B-08912228270
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214074,PCORE Electric,B-0891216470
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214072,PCORE Electric,B-08912234970
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214065,PCORE Electric,B-08912136270
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214063,PCORE Electric,B-0891216970
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214059,PCORE Electric,B-0891218670
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214057,PCORE Electric,B-08912230970
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214055,PCORE Electric,B-08912225970
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7214011,PCORE Electric,B-08912124270
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7213990,PCORE Electric,B-08912131970
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7213969,PCORE Electric,B-08912133370
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7213947,PCORE Electric,B-08912123170
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7213927,PCORE Electric,B-08912125070
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7213924,PCORE Electric,B-08912118070
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7213922,PCORE Electric,B-08912114470
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7213920,PCORE Electric,B-08912123070
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7213918,PCORE Electric,B-08912112570
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7213916,PCORE Electric,B-08912112470
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7213914,PCORE Electric,B-08912134070
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7213912,PCORE Electric,B-08912132470
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7213910,PCORE Electric,B-08912114870
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7213908,PCORE Electric,B-08912111170
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7213902,PCORE Electric,B-08912110370
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/7213892,PCORE Electric,B-0891211070
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/6866123,PCORE Electric,B-0891221070
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/6866121,PCORE Electric,B-08912124370
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/6770221,PCORE Electric,B-0891214070
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/6770217,PCORE Electric,B-0891224070
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-15kv/p/2387720",PCORE Electric,PRC110F0600A
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-15kv/p/2387719",PCORE Electric,PRC110F0600C
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-15kv/p/2387718",PCORE Electric,PRC110F0600B
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-15kv/p/2387717",PCORE Electric,PRC110F3000A
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-15kv/p/2387716",PCORE Electric,PRC110F3000C
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-15kv/p/2387715",PCORE Electric,PRC110F3000B
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-15kv/p/2387714",PCORE Electric,PRC110F2000A
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-15kv/p/2387713",PCORE Electric,PRC110F2000C
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-15kv/p/2387712",PCORE Electric,PRC110F2000B
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-15kv/p/2387711",PCORE Electric,PRC110F1200A
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-15kv/p/2387710",PCORE Electric,PRC110F1200C
"https://www.hubbell.com/hubbell/en/products/prc-series,-oil-free-series-bushing-15kv/p/2387709",PCORE Electric,PRC110F1200B
https://www.hubbell.com/hubbell/en/products/oil-free-polymer-prc-type-bushing-15kv/p/18708944,PCORE Electric,PRC110P3000A
https://www.hubbell.com/hubbell/en/products/oil-free-polymer-prc-type-bushing-15kv/p/18708645,PCORE Electric,PRC110P2000A
https://www.hubbell.com/hubbell/en/products/prc-85-series-bushing-15kv/p/150517,PCORE Electric,B-85133-70
https://www.hubbell.com/hubbell/en/products/prc-85-series-bushing-15kv/p/150516,PCORE Electric,B-85132-70
https://www.hubbell.com/hubbell/en/products/prc-85-series-bushing-15kv/p/150515,PCORE Electric,B-85123-70
https://www.hubbell.com/hubbell/en/products/prc-85-series-bushing-15kv/p/150514,PCORE Electric,B-85122-70
https://www.hubbell.com/hubbell/en/products/prc-85-series-bushing-15kv/p/150513,PCORE Electric,B-85113-70
https://www.hubbell.com/hubbell/en/products/prc-85-series-bushing-15kv/p/150512,PCORE Electric,B-85112-70
https://www.hubbell.com/hubbell/en/products/prc-85-series-bushing-15kv/p/150511,PCORE Electric,B-85103-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/149130,PCORE Electric,B-89181-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/149129,PCORE Electric,B-89133-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/149127,PCORE Electric,B-89132-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/149126,PCORE Electric,B-89131-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/149125,PCORE Electric,B-89123-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/149124,PCORE Electric,B-89122-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/149121,PCORE Electric,B-89121-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/149120,PCORE Electric,B-89113-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/149118,PCORE Electric,B-89112-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/149117,PCORE Electric,B-89111-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/146194,PCORE Electric,B-89183-70
https://www.hubbell.com/hubbell/en/products/prc-89-series-bushing-15kv/p/146193,PCORE Electric,B-89182-70
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210470,PCORE Electric,POC750G3000SX20
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210466,PCORE Electric,POC750G1216Z068
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210464,PCORE Electric,POC750G2500MS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210462,PCORE Electric,POC750G1216MS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210460,PCORE Electric,POC750G2500Z027
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210458,PCORE Electric,POC750G0800Z105
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210456,PCORE Electric,POC750G0800Z128
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210454,PCORE Electric,POC750G1216Z080
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210452,PCORE Electric,POC750G1216Z070
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210450,PCORE Electric,POC750G1216Z073
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210448,PCORE Electric,POC750G1216Z015
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210446,PCORE Electric,POC750G1216NS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210444,PCORE Electric,POC750G2500Z012
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210410,PCORE Electric,POC750G0800Z067
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210388,PCORE Electric,POC750G0800Z061
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210367,PCORE Electric,POC750G0800SX35
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210347,PCORE Electric,POC750G0800SX42
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210327,PCORE Electric,POC750G0800Z096
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210301,PCORE Electric,POC750G0800SX01
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/7210297,PCORE Electric,POC750G0800SX37
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/6942295,PCORE Electric,POC750G0800SX32
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/6942291,PCORE Electric,POC750G1216CMS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/6942234,PCORE Electric,POC750G3000CMS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/6942232,PCORE Electric,POC750G2500Z015
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/6942230,PCORE Electric,POC750G2500CMS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/16433505,PCORE Electric,POC750G1216Z022
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-161-kv/p/16433501,PCORE Electric,POC750G0800Z041
https://www.hubbell.com/hubbell/en/products/poc-series-ii-bushing-–-161kv/p/144819,PCORE Electric,POC750G3000S
https://www.hubbell.com/hubbell/en/products/poc-series-ii-bushing-–-161kv/p/144818,PCORE Electric,POC750G2500RS
https://www.hubbell.com/hubbell/en/products/poc-series-ii-bushing-–-161kv/p/144817,PCORE Electric,POC750G1216RS
https://www.hubbell.com/hubbell/en/products/poc-series-ii-bushing-–-161kv/p/144296,PCORE Electric,POC750G1216R
https://www.hubbell.com/hubbell/en/products/poc-series-ii-bushing-–-161kv/p/144295,PCORE Electric,POC750G0800T
https://www.hubbell.com/hubbell/en/products/poc-series-ii-bushing-–-161kv/p/144294,PCORE Electric,POC750G0800S
https://www.hubbell.com/hubbell/en/products/poc-series-ii-bushing-–-161kv/p/144293,PCORE Electric,POC750G0800CS
https://www.hubbell.com/hubbell/en/products/poc-series-ii-bushing-–-161kv/p/144292,PCORE Electric,POC750G0800
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/8008132,PCORE Electric,POC900G0800Z135
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210583,PCORE Electric,POC900G3500Z024
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210579,PCORE Electric,POC900G3500Z075
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210569,PCORE Electric,POC900G3500Z056
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210563,PCORE Electric,POC900G5000Z136
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210559,PCORE Electric,POC900G2500Z042
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210557,PCORE Electric,POC900G2500Z053
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210555,PCORE Electric,POC900G3000Z029
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210553,PCORE Electric,POC900G3500SX20
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210551,PCORE Electric,POC900G3000Z063
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210549,PCORE Electric,POC900G3000CMSV
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210547,PCORE Electric,POC900G3000CMS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210545,PCORE Electric,POC900G3000CNS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210543,PCORE Electric,POC900G2500Z089
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210541,PCORE Electric,POC900G3000Z016
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210539,PCORE Electric,POC900G3000SX36
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210537,PCORE Electric,POC900G3000Z024
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210535,PCORE Electric,POC900G2500Z092
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210533,PCORE Electric,POC900G1216CMT
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210531,PCORE Electric,POC900G1216Z129
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210528,PCORE Electric,POC900G2500CFMS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210526,PCORE Electric,POC900G0800Z107
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210524,PCORE Electric,POC900G1216SX45
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210522,PCORE Electric,POC900G1216Z054
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210520,PCORE Electric,POC900G1216Z004
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210518,PCORE Electric,POC900G1216Z049
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210516,PCORE Electric,POC900G0800Z116
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210514,PCORE Electric,POC900G2500VS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210512,PCORE Electric,POC900G1216MSV
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210510,PCORE Electric,POC900G1216NS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210506,PCORE Electric,POC900G2500MS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210504,PCORE Electric,POC900G0800Z046
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210502,PCORE Electric,POC900G0800Z035
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210500,PCORE Electric,POC900G0800VS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210498,PCORE Electric,POC900G0800QS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210496,PCORE Electric,POC900G0800Z018
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210494,PCORE Electric,POC900G0800SW
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210492,PCORE Electric,POC900G0800Z033
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210490,PCORE Electric,POC900G0800Z086
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210488,PCORE Electric,POC900G0800Z088
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210486,PCORE Electric,POC900G0800Z006
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210484,PCORE Electric,POC900G0800Z023
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210482,PCORE Electric,POC900G0800Z074
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210480,PCORE Electric,POC900G0800PSV
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210476,PCORE Electric,POC900G0800CPT
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210474,PCORE Electric,POC900G0800PS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210472,PCORE Electric,POC900G0800CQS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/7210468,PCORE Electric,POC900G0800CFPS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/6942337,PCORE Electric,POC900G2500Z121
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/6942335,PCORE Electric,POC900G2500Z124
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/6942325,PCORE Electric,POC900G0800Z118
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/6942322,PCORE Electric,POC900G1216CMSV
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/6942320,PCORE Electric,POC900G0800Z126
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/6942317,PCORE Electric,POC900G2500CMS
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/6942315,PCORE Electric,POC900G2500CMSV
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/6942313,PCORE Electric,POC900G2500Z027
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/6942311,PCORE Electric,POC900G1216Z087
https://www.hubbell.com/hubbell/en/products/poc-type-bushing-230-kv/p/6942309,PCORE Electric,POC900G0800Z137
